names,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,year
CHẠY NGAY ĐI,Sơn Tùng M-TP,48,0.728,0.8059999999999999,2,-3.824,0,0.0504,0.423,0.0,0.0883,0.45299999999999996,127.02,4.5418,2018
Hãy Trao Cho Anh,Sơn Tùng M-TP,55,0.715,0.7240000000000001,3,-4.854,0,0.0425,0.0897,0.000269,0.157,0.818,96.014,4.094316666666667,2019
Răng Khôn,Phí Phương Anh,47,0.547,0.54,7,-5.746,1,0.0391,0.7809999999999999,0.0,0.152,0.35600000000000004,82.053,3.85975,2021
Lời Nguyền,Akira Phan,15,0.579,0.33299999999999996,9,-6.555,0,0.0277,0.43,0.0,0.17300000000000001,0.2,79.979,5.42825,2018
Đợi Chờ Là Hạnh Phúc,Akira Phan,0,0.799,0.6459999999999999,1,-5.928999999999999,0,0.0303,0.6970000000000001,0.0,0.0757,0.5329999999999999,120.016,4.282333333333334,2015
Mùa Đông Không Lạnh,Akira Phan,0,0.7559999999999999,0.54,1,-6.166,0,0.028999999999999998,0.565,0.00014199999999999998,0.342,0.218,95.001,4.663733333333333,2017
Chiec Khan Gio Am,Khanh Phuong,36,0.6729999999999999,0.667,0,-6.324,1,0.0298,0.0415,0.0,0.059000000000000004,0.674,105.035,4.506616666666667,2018
Anh Sai Rồi,Cao Thai Son,0,0.7140000000000001,0.591,3,-4.428999999999999,0,0.0309,0.515,0.0,0.115,0.33299999999999996,120.066,4.99635,2012
Yêu Thương Quay Về,Cao Thai Son,31,0.71,0.521,2,-6.846,0,0.0277,0.7120000000000001,5.71e-06,0.0972,0.5379999999999999,115.98700000000001,4.3708833333333335,2014
Sẽ Có Người Cần Anh,Cao Thai Son,24,0.45,0.43200000000000005,11,-6.391,1,0.032,0.797,0.0,0.0785,0.195,159.753,5.3471166666666665,
Con Đường Mưa,Cao Thai Son,32,0.521,0.596,7,-5.406000000000001,0,0.0341,0.261,0.0,0.35600000000000004,0.36,169.47099999999998,5.105783333333333,2013
Quên,Cao Thai Son,19,0.426,0.446,7,-5.79,0,0.03,0.843,9.93e-06,0.14300000000000002,0.161,179.888,4.394,2014
Cầu Vòng Sau Mưa,Cao Thai Son,18,0.629,0.433,5,-3.963,0,0.0251,0.8,3.27e-06,0.373,0.361,135.994,4.934666666666667,2014
Bình Yên Nhé,Cao Thai Son,18,0.672,0.505,7,-3.951,0,0.0305,0.758,1.67e-06,0.0795,0.374,115.764,4.71955,2014
Pha Lê Tím,Cao Thai Son,16,0.253,0.6629999999999999,11,-1.875,0,0.0318,0.799,3.229999999999999e-05,0.129,0.251,150.063,4.908666666666667,2013
Hãy Về Đây Bên Anh,Duy Manh,42,0.54,0.452,2,-8.413,1,0.0288,0.7959999999999999,0.0,0.249,0.27699999999999997,93.93299999999999,5.161366666666667,2018
Tình Em Là Đại Dương,Duy Manh,35,0.598,0.6409999999999999,9,-7.07,0,0.0395,0.20800000000000002,0.0,0.423,0.433,120.07799999999999,4.79695,2018
Tìm Lại Bầu Trời,Tuấn Hưng,1,0.564,0.377,10,-10.237,1,0.0233,0.6559999999999999,0.0,0.11199999999999999,0.42,89.98200000000001,5.48005,2015
Cầu Vồng Khuyết,Tuấn Hưng,1,0.687,0.498,11,-7.352,1,0.0334,0.243,6.21e-06,0.10800000000000001,0.451,122.016,4.23445,2015
Anh Nhớ Em,Tuấn Hưng,1,0.619,0.531,9,-7.2620000000000005,0,0.0283,0.7390000000000001,1.18e-06,0.11599999999999999,0.322,115.022,4.29735,2017
Dĩ Vãng Cuộc Tình,Tuấn Hưng,0,0.528,0.51,11,-5.397,0,0.0278,0.45299999999999996,0.0,0.105,0.271,81.17699999999999,4.459533333333333,2015
Hối Hận Trong Anh,Tuấn Hưng,0,0.606,0.22399999999999998,11,-15.014000000000001,0,0.0332,0.77,0.0,0.133,0.191,120.065,4.668083333333334,2017
Sao Không Cho Nhau,Tuấn Hưng,0,0.695,0.34,11,-10.604000000000001,0,0.034,0.7070000000000001,0.0,0.14400000000000002,0.22899999999999998,125.84,4.083583333333333,2017
Sẽ Không Còn Nữa,Tuấn Hưng,0,0.691,0.493,0,-7.3870000000000005,1,0.0253,0.695,0.0,0.14400000000000002,0.5920000000000001,102.984,5.3856,2015
Tình thôi xót xa,Lam Truong,40,0.452,0.452,1,-12.59,0,0.0318,0.249,5.6399999999999995e-05,0.14300000000000002,0.10300000000000001,177.832,5.9046666666666665,1997
Katy,Lam Truong,34,0.778,0.435,2,-7.472,0,0.0312,0.596,0.0,0.11199999999999999,0.306,110.05799999999999,3.44445,2004
Tình đơn phương,Lam Truong,37,0.6779999999999999,0.371,7,-12.892000000000001,0,0.0448,0.6779999999999999,0.0,0.10099999999999999,0.2,130.863,4.229116666666667,1999
Lãng quên chiều thu,Lam Truong,34,0.6729999999999999,0.526,2,-7.678999999999999,1,0.0273,0.812,1.09e-06,0.1,0.41700000000000004,105.984,4.919783333333333,2015
Tha Rang Nhu The,Ung Hoang Phuc,0,0.5720000000000001,0.58,11,-6.127000000000001,0,0.0298,0.374,0.0,0.182,0.27,125.92299999999999,3.36045,2002
Toi Khong Tin,Ung Hoang Phuc,0,0.5870000000000001,0.545,11,-5.664,1,0.0274,0.254,0.0,0.0559,0.321,121.949,4.6657,2002
Noi Nho Noi Con Tim Mo Coi,Ung Hoang Phuc,0,0.715,0.615,7,-5.247999999999999,0,0.0287,0.396,0.0,0.14300000000000002,0.435,119.995,5.444583333333333,2002
Toi Di Tim Toi,Ung Hoang Phuc,0,0.455,0.652,5,-4.8839999999999995,0,0.0284,0.0562,0.0,0.217,0.324,170.02200000000002,5.68405,2002
Vi Mot Nguoi Ra Di - Ung Hoang Phuc,Ung Hoang Phuc,0,0.6559999999999999,0.51,5,-7.739,1,0.027000000000000003,0.23199999999999998,3.95e-06,0.129,0.297,120.09700000000001,4.433433333333333,2013
Yeu Lai Tu Dau,Khac Viet,42,0.7659999999999999,0.539,11,-9.798,0,0.0351,0.643,0.0,0.125,0.516,96.0,3.4506666666666668,2010
Chi Anh Hieu Em,Khac Viet,37,0.396,0.42200000000000004,5,-8.892000000000001,1,0.0459,0.76,0.0,0.109,0.306,207.512,4.5353,2019
Anh Khac Hay Em Khac,Khac Viet,36,0.595,0.217,11,-19.666,0,0.0338,0.58,1.01e-06,0.106,0.20800000000000002,119.91,4.316666666666666,2019
Ngỡ,Khac Viet,37,0.64,0.5429999999999999,5,-5.837000000000001,0,0.0273,0.647,3.5499999999999996e-05,0.113,0.155,125.978,4.050883333333333,
Trăm Năm Không Quên,Quang Hà,28,0.614,0.552,3,-5.657,0,0.0301,0.77,7.69e-06,0.14,0.24,79.97399999999999,4.134216666666667,2011
Suy Nghĩ Trong Anh,Khac Viet,35,0.6659999999999999,0.483,4,-8.587,1,0.0282,0.7020000000000001,1.47e-06,0.10300000000000001,0.5589999999999999,104.064,5.1871833333333335,
Sao Không Chờ Nhau,Khac Viet,29,0.703,0.33299999999999996,11,-10.095,0,0.0335,0.71,0.0,0.16399999999999998,0.156,125.839,4.097533333333334,
Nhu Vay Nhe,Khac Viet,32,0.695,0.58,11,-9.115,1,0.028999999999999998,0.34,0.0618,0.0908,0.614,118.03200000000001,4.152666666666667,2019
Anh Nhận Ra,Khac Viet,26,0.562,0.457,5,-7.816,0,0.0284,0.715,0.0,0.122,0.33799999999999997,120.006,4.6511,2018
Như Vậy Nhé,Khac Viet,24,0.695,0.58,11,-9.115,1,0.028999999999999998,0.34,0.0618,0.0908,0.614,118.038,4.152666666666667,
Còn Lại Gì Sau Cơn Mưa,Hồ Quang Hiếu,30,0.631,0.593,4,-7.487,0,0.0282,0.5670000000000001,0.0,0.125,0.297,109.958,4.473466666666667,2019
Mưa Của Ngày Xưa,Hồ Quang Hiếu,15,0.524,0.68,1,-6.0,0,0.0385,0.598,0.0,0.311,0.499,138.016,4.7373,2019
Chỉ Cần Em Hạnh Phúc,Hồ Quang Hiếu,10,0.523,0.494,10,-6.369,0,0.0333,0.802,0.0,0.0962,0.38299999999999995,125.59100000000001,4.197,2019
Em Là Hạnh Phúc Trong Anh,Hồ Quang Hiếu,7,0.5760000000000001,0.401,11,-6.935,1,0.0281,0.649,0.0,0.20800000000000002,0.299,110.027,4.72425,2019
Ngã Tư Đường,Hồ Quang Hiếu,23,0.628,0.43200000000000005,7,-9.065,0,0.0294,0.746,0.0,0.121,0.37200000000000005,119.979,4.5993,
Nếu Là Anh,The Men,1,0.6759999999999999,0.531,11,-7.138999999999999,0,0.0274,0.81,8.900000000000001e-06,0.10099999999999999,0.391,120.006,4.2828,2017
Gọi Tên Em Trong Đêm,The Men,0,0.784,0.644,5,-5.349,1,0.0392,0.588,0.0,0.185,0.316,112.00200000000001,4.238366666666667,2017
Em Luôn Ở Trong Tâm Trí Anh,The Men,0,0.5710000000000001,0.413,4,-6.228,0,0.0252,0.392,1.04e-06,0.439,0.235,110.029,4.4739,2017
Chờ Em Trong Đêm,The Men,0,0.512,0.436,9,-6.734,0,0.0274,0.611,1.49e-05,0.0861,0.321,76.036,3.6652,2017
Hãy Để Anh Yêu Em Lần Nữa,The Men,0,0.47700000000000004,0.433,11,-6.447,0,0.027000000000000003,0.58,0.000202,0.105,0.324,169.952,3.8928,2017
Thêm Một Lần Đau,HKT,0,0.442,0.628,3,-5.289,0,0.0342,0.489,0.0,0.0771,0.47,204.146,4.677216666666666,2015
Giá Như Chưa Từng Quen,HKT,16,0.7,0.5329999999999999,9,-7.056,0,0.0286,0.721,0.0,0.111,0.419,114.959,4.488266666666667,2018
Lòng Đau Tình Phai,HKT,9,0.619,0.642,10,-5.957000000000001,1,0.0306,0.78,0.0,0.0908,0.46,115.07799999999999,4.961083333333334,2018
Nàng Kiều Lỡ Bước,HKT,8,0.799,0.879,1,-4.547,0,0.0413,0.0404,0.0,0.35,0.961,126.94200000000001,4.482616666666667,2018
Trang Giấy Trắng,Pham Truong,0,0.586,0.514,10,-7.354,0,0.0274,0.46399999999999997,0.0,0.183,0.414,130.005,4.906233333333334,2015
Không Được Khóc,Pham Truong,0,0.595,0.424,8,-7.0489999999999995,0,0.0307,0.41100000000000003,0.0,0.0922,0.373,140.278,4.468683333333333,2015
Hai Ba Năm,Pham Truong,0,0.509,0.513,2,-6.0920000000000005,0,0.027999999999999997,0.37799999999999995,0.0,0.0657,0.41200000000000003,146.19899999999998,5.483533333333333,2015
Giả Vờ Thương Anh Được Không,Chu Bin,31,0.63,0.387,3,-7.403,0,0.0299,0.773,1.11e-05,0.111,0.18899999999999997,98.036,4.535,2019
Hãy Xem Là Giấc Mơ,Chu Bin,32,0.682,0.601,5,-5.559,0,0.0322,0.414,2.87e-06,0.0866,0.282,113.993,4.8209,2018
Nỗi Đau Xót Xa,Minh Vuong M4u,0,0.579,0.48200000000000004,5,-8.017000000000001,0,0.0286,0.389,0.0,0.153,0.371,119.973,4.4032,
Mua,Minh Vuong M4u,35,0.49700000000000005,0.495,1,-8.926,0,0.0309,0.682,2.09e-06,0.162,0.289,131.967,4.630766666666666,2018
Đừng Làm Anh Đau,Minh Vuong M4u,0,0.635,0.47200000000000003,7,-6.955,0,0.027000000000000003,0.684,0.0,0.0877,0.466,109.005,4.719483333333334,
Anh Nhớ Em Người Yêu Cũ,Minh Vuong M4u,20,0.541,0.578,5,-6.157,0,0.0246,0.48200000000000004,0.0,0.0992,0.35600000000000004,95.99600000000001,4.648733333333333,2018
Anh Rat Yeu Em,Minh Vuong M4u,22,0.5539999999999999,0.41200000000000003,4,-8.748,0,0.0247,0.61,0.0,0.106,0.17,80.03,4.769683333333333,2018
Nếu Có Quay Về,Minh Vuong M4u,19,0.632,0.725,3,-5.609,0,0.0366,0.501,0.0,0.0876,0.45,110.006,3.8000833333333333,
Tình Yêu Hoa Gió,Truong The Vinh,0,0.524,0.516,8,-6.9670000000000005,0,0.0282,0.447,0.0,0.0809,0.281,143.988,4.010233333333334,2015
Vầng Trăng Khóc,Nhat Tinh Anh,25,0.59,0.436,1,-8.624,0,0.0277,0.685,0.000362,0.218,0.366,127.95100000000001,5.072116666666667,2018
Miền Cát Trắng,Quang Vinh,0,0.449,0.565,11,-6.496,0,0.0318,0.0208,6.69e-06,0.10800000000000001,0.395,139.678,5.6738,2018
Nụ Hôn Và Nước Mắt,Lâm Chấn Huy,12,0.479,0.47700000000000004,10,-8.584,0,0.034,0.804,2.8000000000000003e-05,0.37200000000000005,0.289,124.09899999999999,5.095183333333333,2019
Vì Yêu,Kasim Hoàng Vũ,12,0.741,0.649,7,-4.788,0,0.0327,0.381,0.0,0.0812,0.743,119.99799999999999,3.079833333333333,2018
Xin Lỗi Tình Yêu,Đàm Vĩnh Hưng,0,0.611,0.629,9,-7.399,0,0.0276,0.57,1.75e-06,0.361,0.295,99.134,5.350316666666667,2017
Giã Từ,Đàm Vĩnh Hưng,28,0.6729999999999999,0.6859999999999999,3,-4.643,0,0.0365,0.7140000000000001,0.0,0.0515,0.551,81.844,4.534416666666667,2018
Tình Yêu Còn Đâu,Đàm Vĩnh Hưng,26,0.693,0.9079999999999999,3,-7.496,0,0.0371,0.0232,0.0021,0.531,0.858,139.99,4.379283333333333,2018
Cơn Mơ Băng Giá,Bằng Kiều,44,0.489,0.43799999999999994,7,-6.905,0,0.0345,0.542,0.0,0.185,0.16899999999999998,119.794,4.666933333333334,2020
Trái Tim Bên Lề,Bằng Kiều,41,0.57,0.428,4,-8.636000000000001,0,0.0315,0.627,0.0,0.23600000000000002,0.214,133.852,5.289116666666667,2000
Đắp Mộ Cuộc Tình,Dan Nguyen,39,0.455,0.5870000000000001,4,-5.638999999999999,0,0.027000000000000003,0.409,0.0,0.13699999999999998,0.499,80.02600000000001,5.890216666666666,2018
Nơi Tình Yêu Bắt Đầu,Lam Anh,36,0.431,0.455,0,-5.915,0,0.0309,0.7120000000000001,0.0,0.113,0.24100000000000002,123.43,4.6193333333333335,2012
Lâu Đài Tình Ái,Minh Tuyết,36,0.522,0.5670000000000001,9,-5.943,1,0.0303,0.318,0.0,0.348,0.44299999999999995,140.118,4.915283333333333,2014
Về đâu mái tóc người thương,Quang Le,30,0.321,0.5539999999999999,10,-3.358,0,0.0309,0.415,1.77e-05,0.10400000000000001,0.35,142.19299999999998,4.725266666666666,2018
Sầu Tím Thiệp Hồng,Quang Le,40,0.519,0.536,5,-6.159,1,0.026000000000000002,0.619,6.29e-06,0.395,0.45299999999999996,83.915,4.772466666666666,2012
Sao Anh Nỡ Đành Quên,Quang Le,38,0.47,0.515,2,-7.131,1,0.0288,0.627,8.67e-06,0.259,0.493,79.997,4.171083333333334,2014
Giọt Lệ Đài Trang,Quang Le,33,0.449,0.534,11,-7.319,0,0.0285,0.508,3.73e-06,0.0978,0.47600000000000003,168.56400000000002,4.900183333333334,2008
Thương Về Miền Trung,Quang Le,31,0.469,0.53,8,-7.004,0,0.0292,0.44799999999999995,0.0,0.121,0.262,144.19,4.822783333333334,2003
Cô Hàng Xóm,Quang Le,29,0.6829999999999999,0.581,10,-5.119,0,0.0244,0.3,0.0,0.0968,0.445,90.006,4.768,2004
Tình nhạt phai,Dan Nguyen,35,0.502,0.385,3,-15.030999999999999,0,0.0426,0.737,0.00027400000000000005,0.46399999999999997,0.344,131.893,4.053683333333334,2015
Lại Nhớ Người Yêu,Dan Nguyen,37,0.619,0.5429999999999999,9,-7.478,0,0.0256,0.596,0.000363,0.261,0.308,139.915,4.82,2016
Thoi Doi,Dan Nguyen,28,0.39399999999999996,0.39799999999999996,1,-7.775,0,0.0383,0.8959999999999999,0.0,0.0801,0.485,142.16899999999998,4.136666666666667,2010
Duyên Phận,Nhu Quynh,37,0.48200000000000004,0.541,7,-5.091,0,0.0302,0.512,0.0,0.23600000000000002,0.321,82.01299999999999,5.74965,2010
Người Tình Mùa Đông,Nhu Quynh,38,0.792,0.49200000000000005,9,-10.642000000000001,0,0.0298,0.366,6.92e-06,0.179,0.6809999999999999,133.80200000000002,4.27045,1994
Vùng Lá Me Bay,Nhu Quynh,36,0.5379999999999999,0.488,6,-6.619,0,0.0309,0.41100000000000003,0.0,0.0789,0.221,77.001,5.332883333333333,2019
Một Lần Dang Dở,Hà Vân,30,0.731,0.527,0,-6.162000000000001,1,0.038,0.33299999999999996,0.0,0.122,0.6509999999999999,99.963,3.966266666666667,2019
Trách Ai Vô Tình,Giang Tien,0,0.718,0.568,7,-5.542999999999999,1,0.028999999999999998,0.456,0.0,0.37,0.708,130.208,5.78655,2015
Tình Cha,Ngoc Son,0,0.514,0.384,11,-9.915,0,0.0261,0.47,1.04e-06,0.0704,0.13699999999999998,95.786,5.641583333333333,2017
Về Đâu Mái Tóc Người Thương,Hoài Lâm,31,0.37,0.51,7,-6.695,0,0.0305,0.512,2.8999999999999998e-06,0.149,0.28300000000000003,122.92200000000001,4.39,2018
Kiếp Đỏ Đen,Duy Manh,34,0.534,0.451,9,-8.088,0,0.0268,0.555,0.0,0.19899999999999998,0.391,89.995,5.363816666666667,2018
Xe Đạp,Thùy Chi,3,0.264,0.396,5,-6.8229999999999995,1,0.0294,0.8690000000000001,0.0,0.193,0.37200000000000005,77.949,4.7373,2017
Kiếp Ve Sầu,Đan Trường,0,0.537,0.314,0,-14.864,0,0.0736,0.544,0.0,0.121,0.36200000000000004,139.336,4.0108,2019
Đừng Ai Nhắc Về Anh Ấy,Tra My,42,0.629,0.457,2,-7.0729999999999995,0,0.0492,0.782,0.0,0.0967,0.16699999999999998,139.91,4.6534,2019
Yêu Lại Từ Đầu,Khac Viet,0,0.763,0.545,11,-10.15,0,0.0355,0.588,0.0,0.142,0.568,96.016,3.451216666666667,2011
Nắm Lấy Tay Anh,Tuấn Hưng,2,0.7659999999999999,0.331,1,-11.96,1,0.040999999999999995,0.54,0.0,0.14,0.311,109.991,4.528333333333333,2017
Day Dream,Soobin Hoang Son,28,0.6459999999999999,0.556,6,-7.055,0,0.0385,0.0854,0.0006929999999999999,0.374,0.86,120.056,4.3,2016
Yêu Là Phải Nói,Cao Bá Hưng,15,0.748,0.63,4,-8.252,1,0.0555,0.149,0.0,0.442,0.919,168.139,3.83365,2019
Tắt Đèn,Isaac,0,0.696,0.639,1,-9.31,1,0.0327,0.149,0.0,0.0975,0.574,128.028,3.5515,2019
Kết Duyên Tơ Hồng,Cao Bá Hưng,9,0.7390000000000001,0.43700000000000006,9,-13.13,1,0.034,0.607,0.0033299999999999996,0.373,0.8109999999999999,124.01,4.1265,2019
Người Ta Có Thương Mình Đâu,Truc Nhan,7,0.503,0.226,6,-12.198,1,0.0416,0.843,0.0,0.0996,0.24,160.046,3.802033333333333,2018
Krazy,Touliver,35,0.915,0.6759999999999999,8,-4.376,1,0.0661,0.11900000000000001,0.0,0.0579,0.61,128.02700000000002,3.8125,2018
Em Không Quay Về,YanBi,2,0.642,0.5710000000000001,4,-8.214,0,0.0478,0.484,0.0,0.24,0.419,153.872,4.41905,2016
Chỉ Anh Hiểu Em,Khac Viet,32,0.38799999999999996,0.42200000000000004,5,-8.892000000000001,1,0.046,0.76,0.0,0.109,0.306,207.49400000000003,4.5353,
Đổi Thay,Hồ Quang Hiếu,37,0.613,0.508,6,-6.107,0,0.026000000000000002,0.32299999999999995,0.0,0.268,0.52,85.031,4.496133333333334,2019
Anh Khác Hay Em Khác,Khac Viet,28,0.596,0.217,11,-19.666,0,0.0338,0.58,1.01e-06,0.106,0.20800000000000002,119.90299999999999,4.316666666666666,
Tôi Là Ai Trong Em (Đồi Thông) (Taxi! Em Tên Gì Ost),ERIK,39,0.48700000000000004,0.36200000000000004,6,-6.593999999999999,1,0.0281,0.731,6.81e-06,0.0764,0.3,127.838,5.0362,2016
Dành Cho Em,Hoang Ton,40,0.531,0.5670000000000001,1,-5.636,1,0.0311,0.77,0.0,0.1,0.321,136.014,3.97955,
Đã Biết Sẽ Có Ngày Hôm Qua,Trinh Thang Binh,0,0.611,0.418,1,-7.726,1,0.0307,0.769,0.0,0.145,0.35200000000000004,139.90200000000002,4.51135,2015
"Cho Nhau Nhe - Suni Ha Linh, ERIK - Original",ERIK,28,0.524,0.19399999999999998,2,-9.95,1,0.0383,0.813,0.0,0.0917,0.257,133.958,3.64975,2018
Lac Nhau Co Phai Muon Doi (Music From “Cho Em Den Ngay Mai”),ERIK,43,0.555,0.406,8,-6.2379999999999995,1,0.0307,0.92,0.0,0.32299999999999995,0.12300000000000001,119.956,5.2811,2017
Gia Ngay Dau Dung Noi Thuong Nhau,Isaac,39,0.562,0.513,2,-7.303999999999999,0,0.035,0.775,4.83e-06,0.0962,0.2,126.053,4.5,2018
Thất Tình,Trinh Dinh Quang,36,0.5920000000000001,0.469,10,-4.513999999999999,1,0.0286,0.623,1.39e-05,0.0884,0.32799999999999996,133.892,6.573266666666667,2018
Chiều Hôm Ấy,JayKii,46,0.537,0.396,11,-4.754,1,0.0281,0.821,0.0,0.105,0.312,153.936,5.14505,2018
Noi Dau Minh Anh (feat. Trinh Dinh Quang),Châu Khải Phong,22,0.732,0.645,3,-7.485,0,0.0329,0.528,0.0,0.201,0.46399999999999997,123.068,4.147616666666667,2018
Lời Chưa Nói,Trinh Thang Binh,0,0.7120000000000001,0.47600000000000003,2,-9.459,1,0.0307,0.27899999999999997,0.000152,0.106,0.302,128.02700000000002,4.269283333333333,2015
Ve Nha (feat. Kaang),Da LAB,31,0.602,0.7809999999999999,7,-4.592,1,0.10300000000000001,0.414,0.0,0.384,0.35700000000000004,167.899,4.430433333333333,2016
Nếu Em Còn Tồn Tại,Trinh Dinh Quang,31,0.605,0.45399999999999996,0,-5.587000000000001,0,0.0276,0.845,3.21e-06,0.132,0.29600000000000004,126.042,5.3677166666666665,2018
Thật Bất Ngờ,Truc Nhan,0,0.8109999999999999,0.659,7,-8.055,0,0.0659,0.161,0.0,0.8640000000000001,0.653,124.03,3.4977,2018
She Neva Knows,JustaTee,0,0.608,0.82,4,-3.787,0,0.0305,0.544,0.0,0.1,0.493,116.991,4.8222,2019
Đừng Ngoảnh Lại,Luu Huong Giang,0,0.625,0.462,8,-8.568,0,0.0516,0.0737,0.0,0.168,0.43200000000000005,143.841,4.1425833333333335,2016
Lớn Rồi Còn Khóc Nhè,Truc Nhan,4,0.848,0.4,5,-8.932,1,0.0586,0.809,6.07e-05,0.11699999999999999,0.764,115.96600000000001,3.5180333333333333,2019
Mình Cưới Nhau Đi,Huỳnh James,32,0.6970000000000001,0.825,6,-6.632000000000001,1,0.214,0.779,7.85e-05,0.0679,0.818,174.037,3.9302,2018
Tâm Sự Với Người Lạ,Tien Cookie,40,0.648,0.449,5,-7.945,0,0.0322,0.635,0.0,0.14,0.231,96.057,4.314116666666667,2018
Minh Yeu Nhau Tu Kiep Nao ? - Original,Quang Trung,41,0.335,0.326,0,-7.09,0,0.033,0.8959999999999999,5.7600000000000004e-05,0.12,0.41,92.39299999999999,5.4176,2019
Mot Nha,Da LAB,46,0.8220000000000001,0.684,0,-5.872999999999999,1,0.239,0.643,0.0,0.10400000000000001,0.376,94.016,3.09405,2015
Lắng Nghe Nước Mắt,Mr.Siro,2,0.479,0.348,7,-9.798,0,0.0306,0.784,0.0,0.0896,0.312,159.898,5.400816666666667,2015
Yeu Mot Nguoi Vo Tam - Original,Bao Anh,34,0.547,0.483,10,-5.669,0,0.0354,0.889,0.0,0.0916,0.598,140.30700000000002,5.1604833333333335,2018
Hôm Nay Tôi Buồn,Phùng Khánh Linh,49,0.43200000000000005,0.359,0,-8.897,1,0.0288,0.853,1.06e-06,0.106,0.215,133.89700000000002,4.597416666666667,2019
Chot Thay Em Khoc,Noo Phước Thịnh,32,0.469,0.5489999999999999,7,-6.359,0,0.0293,0.85,3.26e-05,0.114,0.375,80.01899999999999,5.21355,2019
Bốn Chữ Lắm,Truc Nhan,2,0.6970000000000001,0.46299999999999997,5,-7.392,0,0.036000000000000004,0.5429999999999999,0.0,0.41600000000000004,0.361,109.986,4.287316666666666,2018
Người Ấy,Trinh Thang Binh,2,0.639,0.5,1,-7.176,1,0.0266,0.674,0.0,0.099,0.419,110.054,4.3446,2015
Thu Cuối,Mr T,1,0.6629999999999999,0.635,3,-9.526,1,0.165,0.67,0.0,0.159,0.708,159.97,4.86095,2013
Mashup Lắng Nghe Nước Mắt - Dưới Những Cơn Mưa,Mr.Siro,0,0.5539999999999999,0.314,3,-8.539,0,0.0315,0.8759999999999999,0.0,0.124,0.305,82.021,6.044733333333333,2017
Để Em Rời Xa,Hoang Ton,29,0.512,0.41,1,-8.437999999999999,0,0.0364,0.7559999999999999,0.0,0.168,0.207,80.093,3.2759833333333335,
Tìm (Lost) [feat. Mr. A],MIN,44,0.6729999999999999,0.8059999999999999,6,-5.25,1,0.0286,0.0375,0.0,0.312,0.342,119.97399999999999,4.433333333333334,2014
Cũng Đành Thôi,Đức Phúc,49,0.494,0.491,7,-6.527,1,0.0268,0.546,0.0,0.105,0.308,143.915,4.549066666666667,
Anh Đã Quen Với Cô Đơn,Soobin Hoang Son,0,0.7829999999999999,0.335,5,-10.811,1,0.0389,0.782,0.000687,0.115,0.34600000000000003,114.99600000000001,3.9305333333333334,2017
Only U,Hoang Ton,32,0.6859999999999999,0.534,2,-5.712000000000001,1,0.0298,0.11900000000000001,0.0,0.304,0.17,120.125,3.433333333333333,
Phố Không Mùa,Bùi Anh Tuấn,37,0.27699999999999997,0.423,7,-8.127,0,0.0348,0.787,5.42e-06,0.0683,0.139,127.31700000000001,6.561766666666666,2019
Đồng Xanh,Vy Oanh,0,0.647,0.507,3,-6.278,1,0.0253,0.56,0.0,0.102,0.5710000000000001,82.061,3.8796166666666667,2013
Em Của Quá Khứ,Nguyen Dinh Vu,0,0.718,0.16,0,-11.77,1,0.040999999999999995,0.946,0.0,0.355,0.491,94.93,3.119,2019
Thế Giới Ảo Tình Yêu Thật,Trinh Dinh Quang,31,0.644,0.58,7,-4.208,0,0.0252,0.6609999999999999,0.0,0.16899999999999998,0.384,103.969,4.904716666666666,2019
Buc Tranh Tu Nuoc Mat - Original,Mr.Siro,28,0.496,0.363,4,-7.56,0,0.0322,0.6890000000000001,0.0,0.193,0.503,159.769,4.3311,2019
Yeu Xa,Vu Cat Tuong,44,0.595,0.36200000000000004,0,-7.824,1,0.0298,0.909,0.000891,0.0946,0.145,80.005,4.8768,2014
Có Không Giữ Mất Đừng Tìm,Cảnh Minh,13,0.633,0.581,1,-7.108,1,0.0268,0.687,0.0,0.107,0.7140000000000001,110.03399999999999,4.062283333333333,2019
Nụ Cười Không Vui,Châu Khải Phong,26,0.643,0.591,1,-4.971,0,0.0256,0.63,0.0,0.366,0.5329999999999999,108.02600000000001,4.370216666666667,
Người Yêu Cũ,Khoi My,0,0.35200000000000004,0.53,2,-6.117999999999999,0,0.0369,0.8370000000000001,0.0,0.226,0.43799999999999994,187.51,4.163916666666666,2017
Em Yêu Anh,Miu Lê,0,0.446,0.455,4,-8.207,1,0.0277,0.76,0.0298,0.16399999999999998,0.309,72.883,3.658,2015
Chờ Ngày Mưa Tan,Noo Phước Thịnh,30,0.535,0.6659999999999999,7,-7.643,0,0.0597,0.596,0.0,0.10099999999999999,0.483,88.22399999999999,3.539816666666667,2018
Nếu Như Anh Đến,Văn Mai Hương,0,0.735,0.805,7,-3.966,1,0.0382,0.46299999999999997,0.0,0.27,0.777,111.054,3.556566666666667,2015
Noi Nho Day Voi,Noo Phước Thịnh,33,0.68,0.6859999999999999,1,-3.998,1,0.0297,0.0664,0.0,0.203,0.36700000000000005,94.057,4.382983333333334,2019
Sau Trong Em,Bich Phuong,0,0.6659999999999999,0.63,4,-4.4719999999999995,0,0.0305,0.569,0.0,0.0571,0.396,99.995,3.9606166666666667,2007
